userid,songid
00000219,4knL4iPxPOZjQzTUlELGSY
00000220,1f5cbQtDrykjarZVrShaDI
00000220,3OMqeZU9lQGimMwMjPvBsp
00000220,7i7UIbm5E0DD7aSOYvwp2v
00000220,3AEgic4yp82NxMWUjHtxnO
00000220,5XlYPZ7XNkWw4kxgZXM9wk
00000220,3qDbBtbRv6eBls6q51pAL7
00000220,72PFP54TZ9Tpj9dYQcb46D
00000220,5MzjQ95rdB2xt9DNa2IzaC
00000220,2kNtAwWATYkqV3CdT20RV0
00000220,3j9UIPpivEXyfV67agjXKH
00000220,6ebkx7Q5tTxrCxKq4GYj0Y
00000220,6MdqqkQ8sSC0WB4i8PyRuQ
00000220,4Km5HrUvYTaSUfiSGPJeQR
00000220,2s0ouHqJebHfiQ6C1GUFJd
00000220,5Y78yINSOCW6xbOfGWNBg4
00000220,0xzEDBVP6SmgByZePlbUvT
00000220,3iL2l5gUqyPS6vDwJFgJTR
00000220,0yLdNVWF3Srea0uzk55zFn
00000220,0FmCLEHfINGqwlyzvklNqy
00000220,1Sgj10byiGzPpI2IrXSFEn
00000220,7kAFSrTIOiVZ0gnHBuAH3l
00000220,5PtMwNq8Dp31uYdGGacVJE
00000220,3SShjQBczSt1HMpWA9zbwE
00000220,6gBFPUFcJLzWGx4lenP6h2
00000220,36N2bDLedBsK9VylCszIwH
00000220,3Ti0GdlrotgwsAVBBugv0I
00000220,2xTft6GEZeTyWNpdX94rkf
00000220,0QMHVTnrFTQJoaqmkdsKhT
00000220,1AJx5jJQy9pKKxcnHm85RY
00000220,6JI5wNWYdBw68GZjOMmgK5
00000220,3zkWCteF82vJwv0hRLba76
00000220,5F7IJrXD6Fa3EmqoYE0gU4
00000220,6HMtHNpW6YPi1hrw9tgF8P
00000220,6H0AwSQ20mo62jGlPGB8S6
00000220,35srNkJVToAzYiZzron1FY
00000220,5eGEc27nnhtmcOh6RC890a
00000220,5A6OHHy73AR5tLxgTc98zz
00000220,1xznGGDReH1oQq0xzbwXa3
00000220,53DB6LJV9B8sz0p1s6tlGS
00000220,70ATm56tH7OrQ1zurYssz0
00000220,7qiZfU4dY1lWllzX7mPBI3
00000220,1TkWsnheqK0gBtvh07BtNX
00000220,3jHBgKdLCf46aP3HRI0WYv
00000220,0jSMveIWvnhDIvzqN74Uc7
00000220,13jHiHnThQnn6TO4XE0gdh
00000221,4TJduXYW1Pg96EDNnfiwxJ
00000221,3QybPutx0Tjk472bBKjNWn
00000221,0SGkqnVQo9KPytSri1H6cF
00000221,69WMdZSqdQwFgLVpbMsZ2J
00000221,440JHgcmlgu65MbKBg20ba
00000221,5OI48E8HqkN8fnTOu3Hfuf
00000221,5A6OHHy73AR5tLxgTc98zz
00000221,2eOuL8KesslTLQERQPu11D
00000221,6ZSO7kPn8IMJFymyticbJO
00000221,5rK0pyEObO4DBFLy682QvR
00000221,6u8hSdYZxbK5EczDPRIXXf
00000221,2OawRn0NvWkStuemgdae4i
00000221,5F7caGhe84C6ONva5S8yXF
00000221,5ry2OE6R2zPQFDO85XkgRb
00000221,23wfXwnsPZYe5A1xXRHb3J
00000221,3HVJbdz0V402U5YggQK4Ao
00000221,1eRyWRvO3RE6AlKhvYhTuX
00000221,1ms5tNNdPouTtcD2oVF9Oz
00000221,6ndmKwWqMozN2tcZqzCX4K
00000221,6gBFPUFcJLzWGx4lenP6h2
00000221,5l3CML2OnzfNs5RfVgbcLt
00000221,3oiMJQAWVaxSubJ7b2VUtX
00000221,27GWWBegMtuzYixG9JTNrW
00000221,3bA5Xfk5JyPGtBh00GX8Gk
00000221,7IhsLJMqdxoo7YAZjaSMru
00000221,3iL2l5gUqyPS6vDwJFgJTR
00000221,0FZ4Dmg8jJJAPJnvBIzD9z
00000221,5UQOmTylBEdsIfSn37v3DO
00000221,5xEm63lXBhJKZgjRDMWH3H
00000221,41uX0L4bro4KfKtDIIEFFe
00000221,3DarAbFujv6eYNliUTyqtz
00000221,5ByAIlEEnxYdvpnezg7HTX
00000222,5F7IJrXD6Fa3EmqoYE0gU4
00000222,0PvFJmanyNQMseIFrU708S
00000222,6XIiqQp6A0gzaIEaDszkZX
00000222,31I3Rt1bPa2LrE74DdNizO
00000222,0cfqYhY6B8PbGF9vaVNUeG
00000222,0lSCiYLez4KwmOGS1HKb7t
00000222,71A6V5dh5Y8ikhm6NGwZ7p
00000222,0l3GEbH3CviUytD6iX4wzg
00000222,7x6SuiiH3fcrsAgfkp2OwQ
00000222,2jGUAB6hKlzK0pZmZpQ02g
00000222,79jaa2QGadIViTda6v5Q31
00000222,6Z8R6UsFuGXGtiIxiD8ISb
00000222,5E75Cr0oqxGoX0YYwdC3nZ
00000222,6M47gaKejso9772SKTa3yH
00000222,6Uw77XfBxwg7VX6mMdqAmT
00000222,29d0nY7TzCoi22XBqDQkiP
00000222,4P6BuLsqtg5uISdE77ypI9
00000222,57rjJ54Tu3pXI2X4owPg51
00000222,5x5jOIv5ezHVlVFC6dFq6R
00000223,72PFP54TZ9Tpj9dYQcb46D
00000223,7seTcUFOhn5caSDbiSfsp0
00000223,6MnFB3qurhmGs1xdjrz5Bg
00000223,6REbwUNlppTfcnV4d4ZoZi
00000223,1Ser4X0TKttOvo8bgdytTP
00000223,1tkg4EHVoqnhR6iFEXb60y
00000223,5LN1B9uVAVleCZ2euGarvi
00000223,1kEruIJPLnM1agV8bnCmSZ
00000223,43nXNMMmm8RIlKGusmya3b
00000223,7sO5G9EABYOXQKNPNiE9NR
00000223,20on25jryn53hWghthWWW3
00000223,0mb3uDw5vfFUcZfJYFOMRu
00000223,05Sgj1Hx03ZXc57gsV1kfX
00000223,5ByAIlEEnxYdvpnezg7HTX
00000223,4QEoAZj6fVeSHj9ti2JpN8
00000223,3U4isOIWM3VvDubwSI3y7a
00000223,6u5M4jPpYkoRV4vVHDQvkd
00000223,4LE8fR53Pjd6xmHBUlxArg
00000223,5z7mYFfhw6N6f23VwrokJD
00000223,2CWgsjHSIz6cNFiueadyQs
00000223,33j4CLU9UyRjO63ry5J61Q
00000223,5Sw4NiI7SniktcUwPweTvs
00000223,3j9UIPpivEXyfV67agjXKH
00000223,0TlLq3lA83rQOYtrqBqSct
00000223,2fsULZDbmjjZPtr1PfeBRz
00000223,24PWKmemCvqfyVXODhoKHW
00000223,2dxjKgT0li4qBI3QwuN9Ih
00000223,53SyS13jh56ii7rlD19cWG
00000223,7k6IzwMGpxnRghE7YosnXT
00000223,12CdB878c6n94tTlNfPcCv
00000223,3HVJbdz0V402U5YggQK4Ao
00000223,2QEvKBP0cHfx1aSvCWDYco
00000223,5dANgSy7v091dhiPnEXNrf
00000223,71A6V5dh5Y8ikhm6NGwZ7p
00000223,7rOIWUhSfjWh4E7443PYE8
00000223,0TT7wJiEYD5GAeJfSR1ETX
00000223,3cSuhzV7wKX5diQ8hos78P
00000223,6XIiqQp6A0gzaIEaDszkZX
00000223,4S8d14HvHb70ImctNgVzQQ
00000223,7pNC5ZIKtwUK0ReSpM3P9f
00000223,22irp40MtAAatGBNsWE3du
00000223,3SZqA7rQvROJsCbUu2v0xa
00000223,1cEhrSF6EylAEqdhUGuNpX
00000224,7xRNsqOQOgWbHV1nbXnfXN
00000224,53GO7SC0UJhG8Rcuvf5Zub
00000224,7n2Dqgp4iXd8Zorfj9XSYo
00000224,1Oi2zpmL81Q0yScF1zxaC0
00000224,5IZc3KIVFhjzJ0L2kiXzUl
00000224,1eRyWRvO3RE6AlKhvYhTuX
00000224,4TIqzdAssasqx3DAe6cG9J
00000224,2npJP0YTkykkqjezhA1g8f
00000224,4zYTZvtcww7OWKie7fxA9E
00000224,6u8hSdYZxbK5EczDPRIXXf
00000224,7zl7kehxesNEo2pYkKXTSe
00000224,67UivNNJwBPb8XS7r4fGmf
00000224,6RUpJeXT6U4SPEafnr9Wr7
00000224,4Js2MCBgl8wupEjKewj0kT
00000224,1LnEW2Dx4pFZ4yZ4dXFY4f
00000224,20on25jryn53hWghthWWW3
00000224,4LE8fR53Pjd6xmHBUlxArg
00000224,5R50a3zfcUAAVy8bjfktDw
00000224,7FYH5AW3bVfZHJIQpq3UOA
00000224,1TkWsnheqK0gBtvh07BtNX
00000224,4iZdCChpb4nEH2jirUH90e
00000224,1B75hgRqe7A4fwee3g3Wmu
00000224,2LvRR121MWFmmEGkuV2vQP
00000224,5it88Z5VrCoIoydnt5tdQR
00000224,4cPhuLaWqn0TZCs71wSk6s
00000224,50UkypyQJbSQLaXHke5Yep
00000224,63BokRfXSQhEU6Qi2dSJpZ
00000225,7xVwhsuZTUWhIyFeDH6rYr
00000225,67UivNNJwBPb8XS7r4fGmf
00000225,6HfOzLLjsaXsehIFEsrxTk
00000225,0hquQWY3xvYqN4qtiquniF
00000225,1bM50INir8voAkVoKuvEUI
00000225,28AUzRo0nQLESL55WDV0um
00000225,3iL2l5gUqyPS6vDwJFgJTR
00000225,1f5cbQtDrykjarZVrShaDI
00000225,6J5sxraPPZ4b0CVOGAgpXj
00000225,7t2bFihaDvhIrd2gn2CWJO
00000225,1ZAyjvIk9YiD76yYy0TEG6
00000225,3njpLvANriMsdv3dgADEad
00000225,5jfdZRtygUxV50rsbIF5zj
00000225,3u9pftbhkHKNti0U58q5j3
00000225,0odHj0qIf86vHBsXB30IkZ
00000225,5UsLjwBaTHBX4ektWIr4XX
00000225,7kfTqGMzIHFWeBeOJALzRf
00000225,20on25jryn53hWghthWWW3
00000225,3HkMNtOIciULbIrsxyl1mq
00000225,2Ozc0me9PV5vlt8cokwdvI
00000225,6HZILIRieu8S0iqY8kIKhj
00000225,3GW3dMxqIbl14cZtpLRQBy
00000225,19gEmPjfqSZT0ulDRfjl0m
00000225,34I3bDyzo5pegaQysuQYx3
00000225,6g7bQ8qabCjVQQj2giiYZZ
00000225,7bHT9osSq1rwT2yaImzqCi
00000225,0WKYRFtH6KKbaNWjsxqm70
00000225,0s9A4pUBLw68E76vY8LU9K
00000225,6vN77lE9LK6HP2DewaN6HZ
00000225,7H6ev70Weq6DdpZyyTmUXk
00000225,5Mmk2ii6laakqfeCT7OnVD
00000226,2JI71GHwq2LN8mtq3iCLYo
00000226,5QbzvnhnS0CZMHjFGIwfHd
00000226,2TE1FOBGJ0h7xxIFUjppmd
00000226,5H0dVldtI6HJZnEXzigKfY
00000226,5Bi7SC49g4neuXwzgXBeFy
00000226,0lOe1dR2TNkJMCjIcRuw6T
00000226,0pSBuHjILhNEo55xK1zrRt
00000226,4GUQGTQbrpLj13OM1fYnP6
00000226,0NmuYnjETG3u3qx0OmEJev
00000226,4fouWK6XVHhzl78KzQ1UjL
00000226,7zl7kehxesNEo2pYkKXTSe
00000226,7CZyCXKG6d5ALeq41sLzbw
00000226,525yPO8r5J6kLostDxm3XK
00000226,5kxddRG1RZaZROadk7iC4D
00000226,5ByAIlEEnxYdvpnezg7HTX
00000226,2MIBAmYwiuGoKUlpq9B9sZ
00000226,22UDw8rSfLbUsaAGTXQ4Z8
00000226,70FCugJxa7XW04Np6iYJdI
00000226,6ATrsVaZT7XjkCynxM8cTS
00000226,0Ss50OU9tCozI7JIywkv14
00000226,6REZUx5kZ8H8RRnIlKgINi
00000226,177whjgOe4OAqNvgu6GETq
00000226,3Ti0GdlrotgwsAVBBugv0I
00000226,2oN4q66KUcOnWO86FVyctY
00000226,5a4AQWs84xeEyYUd1iC2Pn
00000226,1akgiRM3mN2nxu2AX6ACCW
00000226,6lrRIfQDcikJ5y5DtyZPuJ
00000226,0lSCiYLez4KwmOGS1HKb7t
00000226,1YR9iNGXtsbrd8deR9ULDD
00000226,1nX9KhK3Fff27SnrIor2Yb
00000226,591ks2A0o7ratTpiRdI7M6
00000226,3Gf5nttwcX9aaSQXRWidEZ
00000226,2gam98EZKrF9XuOkU13ApN
00000226,4675yUu8AUbE72T94BkLCD
00000226,0YkJU6TjjwzsVXUPRIO0DB
00000226,2oTDOIAdsxPTE7yAp4YOcv
00000226,0N9b7upoCixmvrsF0e4XN3
00000227,7zl7kehxesNEo2pYkKXTSe
00000227,0UaMYEvWZi0ZqiDOoHU3YI
00000227,1eRyWRvO3RE6AlKhvYhTuX
00000227,07K4GcCDSTiXUF5ssyTRUM
00000227,2s9NvnrAU9WahyWRa0Ou9m
00000227,5PtMwNq8Dp31uYdGGacVJE
00000227,5uDASfU19gDxSjW8cnCaBp
00000227,1tkg4EHVoqnhR6iFEXb60y
00000227,0kIHfcHGFGm5xb0dSlKEdp
00000227,2H1047e0oMSj10dgp7p2VG
00000227,3AEgic4yp82NxMWUjHtxnO
00000228,7o9KG7iQY8KACz7PZXYpyv
00000228,0UaMYEvWZi0ZqiDOoHU3YI
00000228,0Ed7MeXx64f6OcIuoTRCg1
00000228,68Hiprd6Ub4ifHFpUNNJns
00000228,6GUiIbJ834FcHewby3PwV0
00000228,0oJMv049q8hEkes9w0L1J4
00000228,4Ade0IwkleaUD2X7uIdY0i
00000228,2QJsUSpI6tuKFiKJKOLfOU
00000228,0B8drtTSp68pZdkmVrG9ZA
00000228,5uA5D9o5jGFuITTw3aXQgB
00000228,7nYvUtkQMx1v80S2FH2s9J
00000228,2gZUPNdnz5Y45eiGxpHGSc
00000228,50UkypyQJbSQLaXHke5Yep
00000228,7xYnUQigPoIDAMPVK79NEq
00000228,1lih9AUGlOI2qbAkptdBsr
00000228,2fsULZDbmjjZPtr1PfeBRz
00000228,4DCHUu9qgrtFIY5o184J6z
00000228,503OTo2dSqe7qk76rgsbep
00000228,3SShjQBczSt1HMpWA9zbwE
00000228,42Lryt8OjQ3C86dZAOgUdd
00000228,7qiZfU4dY1lWllzX7mPBI3
00000228,0LFcFGLYTX6UmeIdO7NVd7
00000228,4fouWK6XVHhzl78KzQ1UjL
00000228,5aooThgj87ID0vgiyvcjPM
00000228,2n5gVJ9fzeX2SSWlLQuyS9
00000229,1oTHteQbmJw15rPxPVXUTv
00000229,27AHAtAirQapVldIm4c9ZX
00000229,2xTft6GEZeTyWNpdX94rkf
00000229,4wqzOaLxiCRy2Et8tRyNSX
00000229,0PT7nlpo11hYYyfnBgtilT
00000229,4fzsfWzRhPawzqhX8Qt9F3
00000229,2ygMBIctKIAfbEBcT9065L
00000229,0tYPj0NYa7vjlJaqlRSnJb
00000229,5HQVUIKwCEXpe7JIHyY734
00000229,4H9pCqPKc11WCbfILZSYTt
00000229,3zpV1pF29S3jPGNY1J8HZo
00000229,0O45fw2L5vsWpdsOdXwNAR
00000229,0XRbYXQUymj9SJkrr8YK5B
00000229,0zj8Xf2PjK2SRPvoinZytS
00000229,1xQ6trAsedVPCdbtDAmk0c
00000229,6CN3e26iQSj1N5lomh0mfO
00000229,20jYtEun4dUdYZ9foaOC48
00000229,3oh6SCCeLuXhFpEyepla6G
00000229,177whjgOe4OAqNvgu6GETq
00000229,5E75Cr0oqxGoX0YYwdC3nZ
00000229,5ByAIlEEnxYdvpnezg7HTX
00000229,7sjwaBQ6M3aVigYfBjm1sL
00000229,0DBIL8arX0Zo6eAuxNIpik
00000229,3iL2l5gUqyPS6vDwJFgJTR
00000229,2Uu8IiLkLY0UXhCHka4Dlr
00000229,7G3lxTsMfSx4yarMkfgnTC
00000229,2tNmhDlMbwQZLxQtWMt2EU
00000229,561jH07mF1jHuk7KlaeF0s
00000229,4MeSMK38Szi6mtnmdWKBG1
00000229,428JUvntvW20r9hOOpFAao
00000229,1KW8BTLgbRCTH8pzUmboLE
00000229,7IMt6vPcCbtNqXay4Zp9ya
00000229,3kW5Rq9AIL0QQuYTSKNkQw
00000230,4ubprxt14HoeppCGViXXfN
00000230,66TRwr5uJwPt15mfFkzhbi
00000230,5BrTUo0xP1wKXLJWUaGFtk
00000230,4mmkhcEm1Ljy1U9nwtsxUo
00000230,2bUojZta7GJTjGAqo064jo
00000230,2XU0oxnq2qxCpomAAuJY8K
00000230,5mNV8Mz59bzyuQ53gTw0c0
00000230,3bA5Xfk5JyPGtBh00GX8Gk
00000230,5tPab9ITAFIgaKc4JLuqkB
00000230,26XUAwGZqQEyy8Ubhtj4kq
00000230,3YQjgTpUVNWvpYeb2mtTF7
00000231,4ycLiPVzE5KamivXrAzGFG
00000231,6u5M4jPpYkoRV4vVHDQvkd
00000231,3OWcWJz1c0pIc6L3IDDhpP
00000231,0EHR9OObFtjlhQB8wSt1m7
00000231,0N9b7upoCixmvrsF0e4XN3
00000231,0uFvvXbmGIXlf5ZgtHyYpf
00000231,0FmCLEHfINGqwlyzvklNqy
00000231,6Z8R6UsFuGXGtiIxiD8ISb
00000231,6x4tKaOzfNJpEJHySoiJcs
00000231,6M47gaKejso9772SKTa3yH
00000231,2xH94bp1TPSMPPPnnSwIGL
00000231,4DCHUu9qgrtFIY5o184J6z
00000231,5dNfHmqgr128gMY2tc5CeJ
00000231,6jBCehpNMkwFVF3dz4nLIW
00000231,7fBv7CLKzipRk6EC6TWHOB
00000231,4MxZW1XEcPuIZmkANsJabC
00000231,7KOlJ92bu51cltsD9KU5I7
00000231,22irp40MtAAatGBNsWE3du
00000231,4YtoipFgf4k0AfD17ZfD5X
00000231,7JeKXMQKm6GoLGTkNy2jZ0
00000231,7ytR5pFWmSjzHJIeQkgog4
00000231,1tkg4EHVoqnhR6iFEXb60y
00000231,1Ser4X0TKttOvo8bgdytTP
00000231,6Iuh3vNjpWhSeHM3RZgzQL
00000231,2KpOQtEJ1twefxHOt4JwfF
00000231,6CN3e26iQSj1N5lomh0mfO
00000231,7uKcScNXuO3MWw6LowBjW1
00000231,3erAiWBiKsbVG39cqCrsI0
00000231,31bf9SEOppLU6lQ85d8om6
00000231,12PNcnMsjsZ3eHm62t8hiy
00000231,7lVNTXkI3cHFvcXiI8damb
00000231,0TwBtDAWpkpM3srywFVOV5
00000231,18vXApRmJSgQ6wG2ll9AOg
00000231,1nX9KhK3Fff27SnrIor2Yb
00000231,3NOq1Gpiy4KwDni8NhOmHQ
00000231,1gZ7i4qxXkHZb1r6eioaAP
00000232,1G93i9ga7ZPEOqpiNhM1mq
00000232,4P7VFiaZb3xrXoqGwZXC3J
00000232,7i7UIbm5E0DD7aSOYvwp2v
00000232,6RtPijgfPKROxEzTHNRiDp
00000232,27mhCGdAA8gM7b33KIiB3k
00000232,5yuShbu70mtHXY0yLzCQLQ
00000232,3XC7PIZGrna52zyFDXp48L
00000232,6Iuh3vNjpWhSeHM3RZgzQL
00000232,4QEoAZj6fVeSHj9ti2JpN8
00000232,0PvFJmanyNQMseIFrU708S
00000232,4X5f3vT8MRuXF68pfjNte5
00000232,16XNk3bVCSHXN1rlwbXtHb
00000232,0jqBo5RYn008f4ZY8kPewW
00000232,3UmaczJpikHgJFyBTAJVoz
00000232,0qOnSQQF0yzuPWsXrQ9paz
00000232,4S8d14HvHb70ImctNgVzQQ
00000232,6fujklziTHa8uoM5OQSfIo
00000232,4dUWOra6S6IlEMiaFvb4lc
00000232,5WyT4OJkN8FlIeTIPWI5xq
00000232,2NRQ80uXOLkfNMXsjuBOxB
00000232,177whjgOe4OAqNvgu6GETq
00000232,19gW8vZzd0rxCW85O2rbkW
00000232,5tPab9ITAFIgaKc4JLuqkB
00000232,4Tyv7nnNTHC6mR1pTubIrw
00000232,2bjwRfXMk4uRgOD9IBYl9h
00000232,1ozdRCYFVt8Ui0dba1520D
00000232,7y911sqgHGHcyU4ivapjwi
00000232,3bA5Xfk5JyPGtBh00GX8Gk
00000232,6UaRii9AH6Zss9xNMEQ2M9
00000232,2CEgGE6aESpnmtfiZwYlbV
00000232,3zpV1pF29S3jPGNY1J8HZo
00000232,4F0sMzz8L5EE8ly9o3evIq
00000232,6glsMWIMIxQ4BedzLqGVi4
00000232,5r29mFrurlVBbqJzjr2XW6
00000232,4ZtFanR9U6ndgddUvNcjcG
00000232,2ajhenDRiiAnCHHjsIOHhJ
00000232,2ygMBIctKIAfbEBcT9065L
00000232,2OgGlK7DqGg86Z5uUxUgGg
00000232,2VWbHHhWnMzKWPUs4IEEW9
00000232,4TboAbE2pCUUB0fk6Q9rUU
00000232,7m97yKVzPpXV9Z4ezEziOD
00000232,0jkeRqlWciqKxU3iHQfdWj
00000232,7FIWs0pqAYbP91WWM0vlTQ
00000232,2ndnVdR8si7CW9T8vJRHyW
00000232,4Li2WHPkuyCdtmokzW2007
00000232,34I3bDyzo5pegaQysuQYx3
00000233,2OawRn0NvWkStuemgdae4i
00000233,3zpV1pF29S3jPGNY1J8HZo
00000233,6j236RwzFFj4wqH2tWJNBD
00000233,7nYvUtkQMx1v80S2FH2s9J
00000233,6REbwUNlppTfcnV4d4ZoZi
00000233,1kEruIJPLnM1agV8bnCmSZ
00000233,3flAV51ACbtIcEixb0QeZv
00000233,5IweeQZdY5XEzStLzUJG5t
00000233,1sVWMLqlYqOmd4praL4HxN
00000233,4f7i5mGkpmjORhoN77kSch
00000233,2aIdVb8v9KTpEZnftkz2mD
00000233,63XXvHR6FfiRDk5lKNNCMI
00000233,6D1CstH1YvzNN8cPd9ay9Q
00000233,2tNmhDlMbwQZLxQtWMt2EU
00000233,7o9KG7iQY8KACz7PZXYpyv
00000233,525yPO8r5J6kLostDxm3XK
00000233,2wAJTrFhCnQyNSD3oUgTZO
00000233,3lcC9CnN7Rpo1ugATzmYjY
00000233,6j9iyrrmqWlQZ5SD1hSTaq
00000233,00i2HU7TEzzftShjRrDSEF
00000233,4w7lBzX0EcDuy8tQLQvjC2
00000233,5DPASDOoVakOcD8EIhb46T
00000233,5880eYQmXx3c3oD22IljIt
00000233,0svl7cK07gK1ia5ainczU5
00000233,4X0gLfG9AtY5Kja1Ejbz51
00000233,5IaHrVsrferBYDm0bDyABy
00000233,03tqyYWC9Um2ZqU0ZN849H
00000233,23NWj2izXAJ4yL6Nah73wf
00000233,0srwKuJPH8yBzzFUJMBQM2
00000233,1akgiRM3mN2nxu2AX6ACCW
00000233,1xQ6trAsedVPCdbtDAmk0c
00000233,4sWuPniHClkInYAnzXAYUF
00000233,4o568kdkDntTDuQTJfMIxa
00000233,5rb9QrpfcKFHM1EUbSIurX
00000233,13jHiHnThQnn6TO4XE0gdh
00000233,3wQaW4rEZe7AaDrlrX4eDy
00000233,2oTDOIAdsxPTE7yAp4YOcv
00000233,5xEm63lXBhJKZgjRDMWH3H
00000233,4Oun2ylbjFKMPTiaSbbCih
00000233,6u5M4jPpYkoRV4vVHDQvkd
00000233,1SWVDBtw6h3tm9OehOkDhv
00000233,3eekarcy7kvN4yt5ZFzltW
00000233,2D1hlMwWWXpkc3CZJ5U351
00000233,1oTHteQbmJw15rPxPVXUTv
00000233,563vSy3HB5NHxel1VGQCW6
00000233,2mpFm3f7QmdsVtSAIICEB7
00000234,5TlAXiBCBwiQnIZUAA4Jkg
00000234,7pNC5ZIKtwUK0ReSpM3P9f
00000234,1ozdRCYFVt8Ui0dba1520D
00000234,2OgGlK7DqGg86Z5uUxUgGg
00000234,6hTBP6QLwJdxbKyLlLXrGo
00000234,3aw9iWUQ3VrPQltgwvN9Xu
00000234,3USxtqRwSYz57Ewm6wWRMp
00000234,2hnTGEeWAh9UHIjpMsPiFf
00000234,2IpGdrWvIZipmaxo1YRxw5
00000234,0gs72Zn1Nxin1kvKpo9ee5
00000234,20MuVazoNMv6xjKPnRFOxG
00000234,4fzsfWzRhPawzqhX8Qt9F3
00000234,5PsP6R5YDRh5IaqAey04AA
00000234,6bUNEbXT7HovLW6BgPCBsb
00000234,3JdyhQORbJkCWT8xfLd8gD
00000235,47FjToieQbxqNnuiRRQtym
00000235,1ZAyjvIk9YiD76yYy0TEG6
00000235,5Y78yINSOCW6xbOfGWNBg4
00000235,49zD0wr2S3d0lZPib0K4e1
00000235,0wbnC9AUenxp613TYaJsGK
00000235,0DW5anNzTO7h0OlKqFsVQ6
00000235,3bA5Xfk5JyPGtBh00GX8Gk
00000235,19FsxX4RthRMZGfXkImdCb
00000235,5eGEc27nnhtmcOh6RC890a
00000235,28AUzRo0nQLESL55WDV0um
00000235,6ZSO7kPn8IMJFymyticbJO
00000235,3oDFtOhcN08qeDPAK6MEQG
00000235,2mpFm3f7QmdsVtSAIICEB7
00000235,34I3bDyzo5pegaQysuQYx3
00000235,07K4GcCDSTiXUF5ssyTRUM
00000235,7CZyCXKG6d5ALeq41sLzbw
00000235,35srNkJVToAzYiZzron1FY
00000235,0IkKz2J93C94Ei4BvDop7P
00000235,0UREO3QWbXJW3gOUXpK1am
00000235,03tqyYWC9Um2ZqU0ZN849H
00000235,6Uw77XfBxwg7VX6mMdqAmT
00000235,7GX5flRQZVHRAGd6B4TmDO
00000235,52IuMfbQa9aqRPz2oYPAI8
00000235,3xhTCpyWpZJ6z5miHy8TRF
00000235,1kEruIJPLnM1agV8bnCmSZ
00000235,1wHZx0LgzFHyeIZkUydNXq
00000235,0qy5D3OJre7SPJNMOL9I71
00000235,2TVWQ8xDTLvjimMSqW3F96
00000236,2h2V4peAb0UQDMBAP2H9Ys
00000236,3NOq1Gpiy4KwDni8NhOmHQ
00000236,7oJrVhiTPZGBXWPwhxjy9S
00000236,4mmkhcEm1Ljy1U9nwtsxUo
00000236,2xH94bp1TPSMPPPnnSwIGL
00000236,5k38wzpLb15YgncyWdTZE4
00000236,440JHgcmlgu65MbKBg20ba
00000236,0XRbYXQUymj9SJkrr8YK5B
00000236,3nMb7ToWIxYvmaIG20z6ux
00000236,0shK5iZQppbHPQYiy60xs9
00000236,3OWcWJz1c0pIc6L3IDDhpP
00000236,2CEgGE6aESpnmtfiZwYlbV
00000236,2JI71GHwq2LN8mtq3iCLYo
00000236,0gs72Zn1Nxin1kvKpo9ee5
00000236,2fT7jfIwN62hWmhVcfP1Cg
00000236,503OTo2dSqe7qk76rgsbep
00000236,6glsMWIMIxQ4BedzLqGVi4
00000236,2JvzF1RMd7lE3KmFlsyZD8
00000236,7xRNsqOQOgWbHV1nbXnfXN
00000236,6o2g1BJvtYQssH84kBYs7y
00000236,20jYtEun4dUdYZ9foaOC48
00000236,66TRwr5uJwPt15mfFkzhbi
00000237,2ImuQo1g14CTR9hZAZD3aQ
00000237,4OjuzM3rTWp3q60mEldNSF
00000237,1eRyWRvO3RE6AlKhvYhTuX
00000237,2BcMwX1MPV6ZHP4tUT9uq6
00000237,5l4WHxaPQ4gVeGhYJQnsGr
00000237,3QRM0qZB7oMYavveH0iEqx
00000237,7LR85XLWw2yXqKBSI5brbG
00000237,3wQaW4rEZe7AaDrlrX4eDy
00000237,53GO7SC0UJhG8Rcuvf5Zub
00000237,0YHI5hydPPth6J5UOzdLDX
00000237,1yy2DlSDtEt90d54rPDPXz
00000237,0LFcFGLYTX6UmeIdO7NVd7
00000237,3ORfa5ilEthp2U0TRcv7kv
00000237,4Onlx3t98YDeu8bM7wRS5K
00000237,2CWgsjHSIz6cNFiueadyQs
00000237,7Ezwtgfw7khBrpvaNPtMoT
00000237,3KkXRkHbMCARz0aVfEt68P
00000237,4DuUwzP4ALMqpquHU0ltAB
00000237,5dNfHmqgr128gMY2tc5CeJ
00000237,3XabgBQYC7H80agKcAq83Y
00000237,5tz69p7tJuGPeMGwNTxYuV
00000237,2fQ6sBFWaLv2Gxos4igHLy
00000237,3JdyhQORbJkCWT8xfLd8gD
00000237,5IjRKZlpKVBBRn0COL7pik
00000237,2MIBAmYwiuGoKUlpq9B9sZ
00000237,6YYd5MLpu45J0uLrMdivF7
00000237,2bjwRfXMk4uRgOD9IBYl9h
00000237,5qTvkDrSfvwDv6RBjjcfQr
00000237,7f1zjZG77S891Uv4O68yfk
00000237,5uDASfU19gDxSjW8cnCaBp
00000237,6jmTHeoWvBaSrwWttr8Xvu
00000237,0O6u0VJ46W86TxN9wgyqDj
00000237,3XC7PIZGrna52zyFDXp48L
00000237,6KIKRz9eSTXdNsGUnomdtW
00000237,2Fxmhks0bxGSBdJ92vM42m
00000237,1YR9iNGXtsbrd8deR9ULDD
